location,property_type,developer,furnishing_status,bedrooms,bathrooms,size_sqft,price,price_per_sqft,listing_category,year_built,property_age,squarefeet,neighborhood,yearbuilt
Rural,Unknown,Unknown,Unknown,4,2,1577,181472.0115124785,115.07419880309352,Budget,1979,46,1577,Rural,1979
Urban,Unknown,Unknown,Unknown,5,2,1681,247683.3818141536,147.34288031775944,Mid-Range,1982,43,1681,Urban,1982
Rural,Unknown,Unknown,Unknown,2,3,1556,174119.77971258396,111.90217205178918,Budget,1972,53,1556,Rural,1972
Suburb,Unknown,Unknown,Unknown,3,1,2597,249931.38186463085,96.23849898522559,Mid-Range,1970,55,2597,Suburb,1970
Rural,Unknown,Unknown,Unknown,4,2,2976,352084.04725339817,118.30781157708272,High-End,2012,13,2976,Rural,2012
Urban,Unknown,Unknown,Unknown,4,2,2012,356256.91027704417,177.06605878580723,High-End,2019,6,2012,Urban,2019
Suburb,Unknown,Unknown,Unknown,2,2,1645,115738.60239613194,70.35781300676715,Budget,2017,8,1645,Suburb,2017
Rural,Unknown,Unknown,Unknown,2,3,1795,265399.2764300769,147.8547501003214,High-End,1985,40,1795,Rural,1985
Rural,Unknown,Unknown,Unknown,3,2,2051,205543.4524987724,100.21621282241463,Mid-Range,1986,39,2051,Rural,1986
Suburb,Unknown,Unknown,Unknown,3,1,2643,248155.87168453963,93.89174108382127,Mid-Range,1950,75,2643,Suburb,1950
Urban,Unknown,Unknown,Unknown,3,1,2579,318796.39679075696,123.61240666566769,High-End,1975,50,2579,Urban,1975
Urban,Unknown,Unknown,Unknown,4,3,2363,254479.2559878204,107.69329495887447,Mid-Range,1991,34,2363,Urban,1991
Urban,Unknown,Unknown,Unknown,4,3,2821,248782.21694158544,88.18937147876123,Mid-Range,1989,36,2821,Urban,1989
Suburb,Unknown,Unknown,Unknown,3,3,2981,320922.1761831169,107.655879296584,High-End,2002,23,2981,Suburb,2002
Rural,Unknown,Unknown,Unknown,4,1,2354,265274.0039736152,112.69074085540151,High-End,2011,14,2354,Rural,2011
Suburb,Unknown,Unknown,Unknown,2,3,2663,283301.9362070697,106.38450477171224,High-End,1993,32,2663,Suburb,1993
Rural,Unknown,Unknown,Unknown,5,3,2529,291195.67134809634,115.14261421435205,High-End,1985,40,2529,Rural,1985
Suburb,Unknown,Unknown,Unknown,4,1,2371,240277.00975870187,101.33994506904338,Mid-Range,1953,72,2371,Suburb,1953
Rural,Unknown,Unknown,Unknown,3,2,2496,316708.5953854667,126.88645648456198,High-End,1970,55,2496,Rural,1970
Rural,Unknown,Unknown,Unknown,4,3,2254,267724.6993464473,118.77759509602808,High-End,1966,59,2254,Rural,1966
Suburb,Unknown,Unknown,Unknown,2,2,1189,52033.75929268488,43.76262345894439,Budget,1965,60,1189,Suburb,1965
Suburb,Unknown,Unknown,Unknown,3,2,2248,157260.98352993536,69.95595352755132,Budget,1990,35,2248,Suburb,1990
Suburb,Unknown,Unknown,Unknown,5,2,2408,349887.387165537,145.30207108203362,High-End,2004,21,2408,Suburb,2004
Rural,Unknown,Unknown,Unknown,3,2,2400,302581.5244158059,126.07563517325245,High-End,2006,19,2400,Rural,2006
Suburb,Unknown,Unknown,Unknown,3,3,2306,267740.4346651604,116.10599942114503,High-End,2015,10,2306,Suburb,2015
Rural,Unknown,Unknown,Unknown,3,3,2981,296942.7544003423,99.61179282131576,High-End,1987,38,2981,Rural,1987
Rural,Unknown,Unknown,Unknown,4,3,1632,211665.6221785599,129.69707241333327,Mid-Range,2005,20,1632,Rural,2005
Suburb,Unknown,Unknown,Unknown,5,1,1627,240462.67775685625,147.79513076635294,Mid-Range,1986,39,1627,Suburb,1986
Urban,Unknown,Unknown,Unknown,2,1,1972,221900.7731087989,112.52574701257551,Mid-Range,1999,26,1972,Urban,1999
Urban,Unknown,Unknown,Unknown,4,2,2768,337510.5084427254,121.9329871541638,High-End,2004,21,2768,Urban,2004
Rural,Unknown,Unknown,Unknown,5,1,2282,351438.5468115283,154.00462174037173,High-End,1950,75,2282,Rural,1950
Rural,Unknown,Unknown,Unknown,5,2,2382,207718.7411877128,87.20350175806583,Mid-Range,2014,11,2382,Rural,2014
Urban,Unknown,Unknown,Unknown,4,2,1709,187379.39012427,109.6427092593739,Budget,2014,11,1709,Urban,2014
Rural,Unknown,Unknown,Unknown,3,3,2479,325104.8263530242,131.14353624567335,High-End,1993,32,2479,Rural,1993
Urban,Unknown,Unknown,Unknown,5,3,2434,234064.51365009736,96.16454956865134,Mid-Range,1961,64,2434,Urban,1961
Rural,Unknown,Unknown,Unknown,2,1,1648,168976.49535597963,102.53428116260899,Budget,2002,23,1648,Rural,2002
Rural,Unknown,Unknown,Unknown,4,3,1317,72491.39025921248,55.042817205172724,Budget,2010,15,1317,Rural,2010
Suburb,Unknown,Unknown,Unknown,5,1,2700,397825.33643637935,147.34271719865902,High-End,1962,63,2700,Suburb,1962
Urban,Unknown,Unknown,Unknown,2,3,2248,224680.0524200836,99.94664253562438,Mid-Range,1991,34,2248,Urban,1991
Rural,Unknown,Unknown,Unknown,2,3,2842,297609.7185248232,104.71840905166192,High-End,1995,30,2842,Rural,1995
Urban,Unknown,Unknown,Unknown,2,1,2257,211357.5630745841,93.64535359972712,Mid-Range,1991,34,2257,Urban,1991
Suburb,Unknown,Unknown,Unknown,2,2,1683,191156.3841408472,113.58073923995674,Mid-Range,1965,60,1683,Suburb,1965
Urban,Unknown,Unknown,Unknown,4,1,1663,198444.2855472129,119.3290953380715,Mid-Range,1993,32,1663,Urban,1993
Rural,Unknown,Unknown,Unknown,2,3,2998,227602.84522047613,75.91822722497535,Mid-Range,2019,6,2998,Rural,2019
Urban,Unknown,Unknown,Unknown,4,2,2850,227374.5843014784,79.78055589525557,Mid-Range,1965,60,2850,Urban,1965
Suburb,Unknown,Unknown,Unknown,2,3,2397,311492.246607957,129.95087467999875,High-End,1971,54,2397,Suburb,1971
Urban,Unknown,Unknown,Unknown,2,3,2695,341035.6518169741,126.54384111947091,High-End,1984,41,2695,Urban,1984
Urban,Unknown,Unknown,Unknown,4,3,2631,329215.4127322002,125.12938530300272,High-End,1998,27,2631,Urban,1998
Urban,Unknown,Unknown,Unknown,3,2,2495,189722.8949577994,76.04124046404786,Mid-Range,2020,5,2495,Urban,2020
Urban,Unknown,Unknown,Unknown,5,3,2256,315304.2483174342,139.7625214173024,High-End,2013,12,2256,Urban,2013
Rural,Unknown,Unknown,Unknown,5,1,2715,229019.4794959325,84.35339944601566,Mid-Range,1980,45,2715,Rural,1980
Urban,Unknown,Unknown,Unknown,4,1,2136,218041.2170573715,102.07922146880689,Mid-Range,1950,75,2136,Urban,1950
Suburb,Unknown,Unknown,Unknown,2,1,2853,256367.864328076,89.8590481346218,Mid-Range,1974,51,2853,Suburb,1974
Urban,Unknown,Unknown,Unknown,4,2,2520,427589.0870411169,169.67820914330036,High-End,1969,56,2520,Urban,1969
Suburb,Unknown,Unknown,Unknown,2,1,1441,161116.81865195103,111.80903445659337,Budget,1957,68,1441,Suburb,1957
Suburb,Unknown,Unknown,Unknown,4,3,1563,182494.88596722667,116.75936402253785,Budget,2013,12,1563,Suburb,2013
Suburb,Unknown,Unknown,Unknown,5,2,2291,276165.905109651,120.54382588810606,High-End,1965,60,2291,Suburb,1965
Suburb,Unknown,Unknown,Unknown,4,3,2533,314516.6129790323,124.16763244336055,High-End,2004,21,2533,Suburb,2004
Rural,Unknown,Unknown,Unknown,5,3,2830,272012.265169515,96.11740818710777,High-End,1975,50,2830,Rural,1975
Urban,Unknown,Unknown,Unknown,5,3,2409,342249.54232187086,142.0712089339439,High-End,2014,11,2409,Urban,2014
Urban,Unknown,Unknown,Unknown,5,1,2410,258023.51102204097,107.06369751951908,Mid-Range,1977,48,2410,Urban,1977
Rural,Unknown,Unknown,Unknown,4,1,2136,115459.88197304336,54.054251860039024,Budget,1995,30,2136,Rural,1995
Urban,Unknown,Unknown,Unknown,3,2,2636,240419.9739043436,91.20636339315008,Mid-Range,2003,22,2636,Urban,2003
Rural,Unknown,Unknown,Unknown,4,2,2648,388951.7892392383,146.8851167821897,High-End,2003,22,2648,Rural,2003
Suburb,Unknown,Unknown,Unknown,4,1,1951,250119.2128528494,128.20051914548918,Mid-Range,2021,4,1951,Suburb,2021
Urban,Unknown,Unknown,Unknown,3,1,2104,210586.97653456448,100.08886717422267,Mid-Range,1998,27,2104,Urban,1998
Suburb,Unknown,Unknown,Unknown,3,3,1698,234243.624414166,137.95266455486808,Mid-Range,1995,30,1698,Suburb,1995
Urban,Unknown,Unknown,Unknown,5,1,1112,69293.96649206044,62.31471806839968,Budget,1950,75,1112,Urban,1950
Urban,Unknown,Unknown,Unknown,2,3,1001,163837.68243703258,163.67400842860397,Budget,1993,32,1001,Urban,1993
Urban,Unknown,Unknown,Unknown,2,1,1641,252127.9862511156,153.64289229196564,Mid-Range,1953,72,1641,Urban,1953
Suburb,Unknown,Unknown,Unknown,5,3,1219,117989.35682972187,96.7919252089597,Budget,1980,45,1219,Suburb,1980
Rural,Unknown,Unknown,Unknown,4,1,2589,313948.4453118486,121.26243542365724,High-End,1964,61,2589,Rural,1964
Suburb,Unknown,Unknown,Unknown,2,1,1854,254919.27518581905,137.4969121822109,Mid-Range,1950,75,1854,Suburb,1950
Rural,Unknown,Unknown,Unknown,4,2,2759,197521.82717092487,71.59181847442004,Mid-Range,2021,4,2759,Rural,2021
Urban,Unknown,Unknown,Unknown,3,2,2248,198494.040257516,88.29806061277402,Mid-Range,1955,70,2248,Urban,1955
Urban,Unknown,Unknown,Unknown,3,3,1384,152204.7558913935,109.97453460360802,Budget,1976,49,1384,Urban,1976
Urban,Unknown,Unknown,Unknown,5,2,2426,308529.3077393932,127.17613674336076,High-End,1975,50,2426,Urban,1975
Urban,Unknown,Unknown,Unknown,4,2,2661,308854.90099919715,116.06723074002147,High-End,2015,10,2661,Urban,2015
Suburb,Unknown,Unknown,Unknown,5,1,2153,246860.55002366885,114.65887135330648,Mid-Range,1962,63,2153,Suburb,1962
Rural,Unknown,Unknown,Unknown,2,3,2076,225867.2386279585,108.79924789400698,Mid-Range,2020,5,2076,Rural,2020
Rural,Unknown,Unknown,Unknown,2,2,2707,249678.2289009612,92.23429216880724,Mid-Range,1983,42,2707,Rural,1983
Rural,Unknown,Unknown,Unknown,2,2,1729,108636.47522678511,62.83196947760851,Budget,1982,43,1729,Rural,1982
Urban,Unknown,Unknown,Unknown,4,1,2695,299818.56075223465,111.24992977819468,High-End,1989,36,2695,Urban,1989
Suburb,Unknown,Unknown,Unknown,5,1,2733,290094.597001723,106.1451141608939,High-End,1992,33,2733,Suburb,1992
Urban,Unknown,Unknown,Unknown,5,1,2439,272077.872708492,111.55304334091512,High-End,1956,69,2439,Urban,1956
Rural,Unknown,Unknown,Unknown,2,3,1246,130941.48294297824,105.08947266691672,Budget,1988,37,1246,Rural,1988
Suburb,Unknown,Unknown,Unknown,5,1,1835,241849.2414576917,131.79795174806088,Mid-Range,2015,10,1835,Suburb,2015
Suburb,Unknown,Unknown,Unknown,3,3,2462,206273.30005677108,83.78281886952522,Mid-Range,1985,40,2462,Suburb,1985
Urban,Unknown,Unknown,Unknown,3,1,1202,155086.4598591631,129.02367708749009,Budget,2013,12,1202,Urban,2013
Suburb,Unknown,Unknown,Unknown,3,2,2207,169742.87033019328,76.91113290901372,Budget,1953,72,2207,Suburb,1953
Suburb,Unknown,Unknown,Unknown,3,3,1122,148324.403196361,132.19643778641802,Budget,1971,54,1122,Suburb,1971
Suburb,Unknown,Unknown,Unknown,5,1,1400,184460.04344561708,131.7571738897265,Budget,2020,5,1400,Suburb,2020
Urban,Unknown,Unknown,Unknown,3,1,1766,138095.4799175649,78.19676099522361,Budget,1953,72,1766,Urban,1953
Urban,Unknown,Unknown,Unknown,3,2,1293,205414.9104558009,158.86690677169443,Mid-Range,2013,12,1293,Urban,2013
Suburb,Unknown,Unknown,Unknown,3,2,1279,183265.3989623526,143.28803671802393,Budget,1971,54,1279,Suburb,1971
Urban,Unknown,Unknown,Unknown,3,2,2860,284616.467279546,99.51624730054057,High-End,2011,14,2860,Urban,2011
Suburb,Unknown,Unknown,Unknown,3,1,1883,181947.6428840441,96.62646993310892,Budget,1989,36,1883,Suburb,1989
Rural,Unknown,Unknown,Unknown,4,2,2633,284003.76941338705,107.86318625650857,High-End,1969,56,2633,Rural,1969
Rural,Unknown,Unknown,Unknown,4,2,1197,90959.78932620135,75.98979893584072,Budget,1958,67,1197,Rural,1958
Suburb,Unknown,Unknown,Unknown,3,3,1981,198755.14636608923,100.33071497531006,Mid-Range,2014,11,1981,Suburb,2014
Rural,Unknown,Unknown,Unknown,3,3,2930,370459.8290291032,126.43680171641748,High-End,1972,53,2930,Rural,1972
Rural,Unknown,Unknown,Unknown,5,3,2534,348379.2664670972,137.48195203910703,High-End,1984,41,2534,Rural,1984
Rural,Unknown,Unknown,Unknown,3,1,1751,270704.1541412828,154.59974536909354,High-End,2008,17,1751,Rural,2008
Suburb,Unknown,Unknown,Unknown,2,3,1143,168931.8286047524,147.7968754197309,Budget,1963,62,1143,Suburb,1963
Urban,Unknown,Unknown,Unknown,4,1,1608,189126.05140688832,117.61570361124896,Budget,1993,32,1608,Urban,1993
Suburb,Unknown,Unknown,Unknown,3,2,2224,218168.70814067312,98.09744071073432,Mid-Range,1971,54,2224,Suburb,1971
Suburb,Unknown,Unknown,Unknown,4,1,2147,199220.1955072361,92.79003051105546,Mid-Range,1977,48,2147,Suburb,1977
Urban,Unknown,Unknown,Unknown,3,1,1186,129960.0168172268,109.57842901958415,Budget,2008,17,1186,Urban,2008
Suburb,Unknown,Unknown,Unknown,2,2,2349,281507.7449630544,119.84152616562555,High-End,1996,29,2349,Suburb,1996
Suburb,Unknown,Unknown,Unknown,3,3,1463,169378.78481722157,115.77497253398604,Budget,2017,8,1463,Suburb,2017
Suburb,Unknown,Unknown,Unknown,4,3,2372,248599.1076612193,104.80569462951911,Mid-Range,2019,6,2372,Suburb,2019
Rural,Unknown,Unknown,Unknown,4,3,2794,411678.0284271322,147.34360358880895,High-End,1966,59,2794,Rural,1966
Suburb,Unknown,Unknown,Unknown,4,2,1659,119032.8829834174,71.74977877240349,Budget,1980,45,1659,Suburb,1980
Suburb,Unknown,Unknown,Unknown,5,1,1763,230075.0498156624,130.50201350860036,Mid-Range,1963,62,1763,Suburb,1963
Urban,Unknown,Unknown,Unknown,4,2,1954,122604.95616584706,62.74562751578662,Budget,1998,27,1954,Urban,1998
Rural,Unknown,Unknown,Unknown,3,2,2955,296998.838109315,100.50722101838072,High-End,2016,9,2955,Rural,2016
Rural,Unknown,Unknown,Unknown,2,2,1402,109470.14273140584,78.0814142164093,Budget,1970,55,1402,Rural,1970
Suburb,Unknown,Unknown,Unknown,2,2,2369,246212.1973150715,103.93085576828683,Mid-Range,1962,63,2369,Suburb,1962
Rural,Unknown,Unknown,Unknown,3,1,2986,310583.0758590737,104.01308635601933,High-End,1999,26,2986,Rural,1999
Rural,Unknown,Unknown,Unknown,5,3,2534,233756.8863821809,92.24817931419925,Mid-Range,2017,8,2534,Rural,2017
Urban,Unknown,Unknown,Unknown,3,3,1146,100102.22524595106,87.34923668931157,Budget,1961,64,1146,Urban,1961
Urban,Unknown,Unknown,Unknown,4,2,2171,199324.84069986545,91.81245541219045,Mid-Range,1997,28,2171,Urban,1997
Rural,Unknown,Unknown,Unknown,5,1,1863,331026.59636098804,177.6847001400902,High-End,2013,12,1863,Rural,2013
Urban,Unknown,Unknown,Unknown,3,2,2734,231041.34837459872,84.50671118310122,Mid-Range,1964,61,2734,Urban,1964
Suburb,Unknown,Unknown,Unknown,5,1,2843,333530.0633743215,117.31623755691928,High-End,1965,60,2843,Suburb,1965
Urban,Unknown,Unknown,Unknown,2,2,1488,61092.661234490224,41.05689599092085,Budget,2021,4,1488,Urban,2021
Suburb,Unknown,Unknown,Unknown,3,3,1928,205778.3124412656,106.73148985542821,Mid-Range,1999,26,1928,Suburb,1999
Urban,Unknown,Unknown,Unknown,3,3,2959,384570.7364514372,129.96645368416262,High-End,1990,35,2959,Urban,1990
Rural,Unknown,Unknown,Unknown,2,2,2663,339772.9527372086,127.5902939306078,High-End,1953,72,2663,Rural,1953
Suburb,Unknown,Unknown,Unknown,5,3,1550,186745.12964093967,120.48072880060624,Budget,1969,56,1550,Suburb,1969
Urban,Unknown,Unknown,Unknown,2,2,1337,185559.0801900139,138.78764412117718,Budget,1957,68,1337,Urban,1957
Urban,Unknown,Unknown,Unknown,5,1,1871,213894.31463154923,114.3208522883748,Mid-Range,2017,8,1871,Urban,2017
Suburb,Unknown,Unknown,Unknown,3,1,1640,180978.0156828019,110.35244858707432,Budget,1996,29,1640,Suburb,1996
Urban,Unknown,Unknown,Unknown,5,1,2802,243011.57473076603,86.7278996184033,Mid-Range,1982,43,2802,Urban,1982
Rural,Unknown,Unknown,Unknown,5,1,2976,265075.948204332,89.07121915468144,High-End,1954,71,2976,Rural,1954
Suburb,Unknown,Unknown,Unknown,4,2,1472,163315.12699992972,110.94777649451747,Budget,2017,8,1472,Suburb,2017
Rural,Unknown,Unknown,Unknown,4,3,2969,384847.049904619,129.62177497629472,High-End,1990,35,2969,Rural,1990
Suburb,Unknown,Unknown,Unknown,4,1,1150,190479.19894101736,165.63408603566725,Mid-Range,2010,15,1150,Suburb,2010
Suburb,Unknown,Unknown,Unknown,2,3,2438,204129.2143255608,83.72814369383134,Mid-Range,1973,52,2438,Suburb,1973
Suburb,Unknown,Unknown,Unknown,2,2,2321,249930.1176296619,107.68208428679961,Mid-Range,1976,49,2321,Suburb,1976
Suburb,Unknown,Unknown,Unknown,4,3,2634,372750.474809396,141.5149866398618,High-End,1978,47,2634,Suburb,1978
Rural,Unknown,Unknown,Unknown,3,3,1262,189650.20106156013,150.27749687920772,Mid-Range,2016,9,1262,Rural,2016
Rural,Unknown,Unknown,Unknown,3,3,2787,308299.31208062085,110.62049231453923,High-End,1986,39,2787,Rural,1986
Suburb,Unknown,Unknown,Unknown,3,2,1143,95784.07401708022,83.80058969123378,Budget,2002,23,1143,Suburb,2002
Suburb,Unknown,Unknown,Unknown,2,2,1345,165456.11841318812,123.01570142244469,Budget,1951,74,1345,Suburb,1951
Rural,Unknown,Unknown,Unknown,5,2,1623,236531.66553606672,145.73731702776755,Mid-Range,1986,39,1623,Rural,1986
Suburb,Unknown,Unknown,Unknown,2,3,2016,212190.754931357,105.25335066039533,Mid-Range,2021,4,2016,Suburb,2021
Suburb,Unknown,Unknown,Unknown,4,1,2595,298280.3606844734,114.94426230615547,High-End,2014,11,2595,Suburb,2014
Rural,Unknown,Unknown,Unknown,5,1,1880,172765.2509259063,91.89641006697143,Budget,1997,28,1880,Rural,1997
Rural,Unknown,Unknown,Unknown,3,3,1001,151917.35363762768,151.7655880495781,Budget,1998,27,1001,Rural,1998
Rural,Unknown,Unknown,Unknown,2,1,1896,196497.06930440952,103.63769478080671,Mid-Range,1996,29,1896,Rural,1996
Urban,Unknown,Unknown,Unknown,2,1,2327,212603.1701695292,91.36363135776932,Mid-Range,1953,72,2327,Urban,1953
Suburb,Unknown,Unknown,Unknown,4,3,1253,205827.91372135773,164.26808756692557,Mid-Range,1952,73,1253,Suburb,1952
Rural,Unknown,Unknown,Unknown,3,2,2675,350608.1323068653,131.06846067546365,High-End,1985,40,2675,Rural,1985
Suburb,Unknown,Unknown,Unknown,2,1,1452,64055.91437875759,44.11564351154104,Budget,1955,70,1452,Suburb,1955
Urban,Unknown,Unknown,Unknown,2,2,2060,202645.46873652583,98.3715867653038,Mid-Range,1983,42,2060,Urban,1983
Rural,Unknown,Unknown,Unknown,5,1,2183,215636.3058238462,98.77980111032808,Mid-Range,2001,24,2183,Rural,2001
Rural,Unknown,Unknown,Unknown,2,3,2014,210336.9814886116,104.43742874310408,Mid-Range,1980,45,2014,Rural,1980
Suburb,Unknown,Unknown,Unknown,5,3,1008,161063.73607289075,159.78545245326464,Budget,1983,42,1008,Suburb,1983
Suburb,Unknown,Unknown,Unknown,2,2,2256,162732.68100454088,72.13328058711919,Budget,1991,34,2256,Suburb,1991
Rural,Unknown,Unknown,Unknown,3,2,2122,283190.3905839381,133.45447247122436,High-End,1997,28,2122,Rural,1997
Rural,Unknown,Unknown,Unknown,4,2,2682,257018.5571445656,95.83093107552781,Mid-Range,2005,20,2682,Rural,2005
Suburb,Unknown,Unknown,Unknown,3,2,1815,161315.08881199546,88.87883681101678,Budget,1967,58,1815,Suburb,1967
Suburb,Unknown,Unknown,Unknown,4,3,1207,171344.51259950385,141.95899966818877,Budget,1963,62,1207,Suburb,1963
Rural,Unknown,Unknown,Unknown,2,3,2154,301758.3277786632,140.09207417765236,High-End,2018,7,2154,Rural,2018
Urban,Unknown,Unknown,Unknown,3,3,1403,186512.3186615685,132.93821715008448,Budget,2007,18,1403,Urban,2007
Suburb,Unknown,Unknown,Unknown,5,2,1151,147961.73986336417,128.55059936000362,Budget,2019,6,1151,Suburb,2019
Suburb,Unknown,Unknown,Unknown,4,3,1053,96856.0932254072,91.98109518082354,Budget,2005,20,1053,Suburb,2005
Suburb,Unknown,Unknown,Unknown,4,3,2143,241976.24174705177,112.9147185007241,Mid-Range,2002,23,2143,Suburb,2002
Rural,Unknown,Unknown,Unknown,2,1,2696,256546.84581714933,95.15832559983284,Mid-Range,2018,7,2696,Rural,2018
Rural,Unknown,Unknown,Unknown,4,1,2943,245612.12503446644,83.45637955639363,Mid-Range,2009,16,2943,Rural,2009
Rural,Unknown,Unknown,Unknown,4,1,1627,192616.91072899688,118.38777549415911,Mid-Range,1981,44,1627,Rural,1981
Suburb,Unknown,Unknown,Unknown,4,2,1586,234537.6253437164,147.87996553828273,Mid-Range,1996,29,1586,Suburb,1996
Suburb,Unknown,Unknown,Unknown,2,2,2648,266525.8016301305,100.65173777572905,High-End,1971,54,2648,Suburb,1971
Urban,Unknown,Unknown,Unknown,3,3,2991,411274.8172102008,137.50411809100663,High-End,1953,72,2991,Urban,1953
Rural,Unknown,Unknown,Unknown,2,3,2443,241617.27376623056,98.90187219248078,Mid-Range,1974,51,2443,Rural,1974
Rural,Unknown,Unknown,Unknown,5,2,2445,230463.8153556288,94.25922918430625,Mid-Range,2010,15,2445,Rural,2010
Suburb,Unknown,Unknown,Unknown,4,1,1103,249885.94696430844,226.55117585159425,Mid-Range,1961,64,1103,Suburb,1961
Suburb,Unknown,Unknown,Unknown,4,3,2875,320712.17394718895,111.55206050337007,High-End,1980,45,2875,Suburb,1980
Urban,Unknown,Unknown,Unknown,3,1,1253,131536.1635751427,104.97698609348978,Budget,1950,75,1253,Urban,1950
Suburb,Unknown,Unknown,Unknown,4,3,2250,258681.64856947903,114.96962158643512,Mid-Range,2010,15,2250,Suburb,2010
Suburb,Unknown,Unknown,Unknown,3,1,2135,236721.57971005852,110.87661813117495,Mid-Range,1955,70,2135,Suburb,1955
Suburb,Unknown,Unknown,Unknown,4,3,1509,152417.95938444213,101.00593729916642,Budget,1971,54,1509,Suburb,1971
Urban,Unknown,Unknown,Unknown,4,1,2496,277449.0163566118,111.15745847620666,High-End,1961,64,2496,Urban,1961
Urban,Unknown,Unknown,Unknown,2,1,1098,97639.64420350434,88.92499472086006,Budget,1972,53,1098,Urban,1972
Urban,Unknown,Unknown,Unknown,2,2,1152,68864.72803706494,59.77840975439665,Budget,1984,41,1152,Urban,1984
Urban,Unknown,Unknown,Unknown,5,3,2884,292602.0202390748,101.45701117859736,High-End,1963,62,2884,Urban,1963
Urban,Unknown,Unknown,Unknown,3,1,1913,163126.63462798466,85.27267884369297,Budget,1979,46,1913,Urban,1979
Rural,Unknown,Unknown,Unknown,5,2,2919,316117.1565885165,108.29638800565827,High-End,1971,54,2919,Rural,1971
Suburb,Unknown,Unknown,Unknown,2,3,1877,173591.51575437415,92.48349267681095,Budget,1965,60,1877,Suburb,1965
Urban,Unknown,Unknown,Unknown,3,2,1337,245240.86934782268,183.42622987870058,Mid-Range,2020,5,1337,Urban,2020
